2024-08-06T02:08:22.233836116Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:08:22.233721Z"}
2024-08-06T02:08:22.233856534Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:08:22.233761Z"}
2024-08-06T02:08:22.233861904Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:08:22.233771Z"}
2024-08-06T02:10:07.952607316Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:10:07.952504Z"}
2024-08-06T02:10:07.952631531Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:10:07.952539Z"}
2024-08-06T02:10:07.952635809Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:10:07.952551Z"}
2024-08-06T02:11:29.417145307Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '23128'","pos":"configuration.go:363","timestamp":"2024-08-06T02:11:29.417001Z"}
2024-08-06T02:11:29.417169412Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:11:29.417077Z"}
2024-08-06T02:11:29.417190091Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:11:29.417105Z"}
2024-08-06T02:11:29.417204678Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:11:29.417127Z"}
2024-08-06T02:11:29.417221750Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:11:29.417141Z"}
2024-08-06T02:11:29.417252167Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:11:29.417198Z"}
2024-08-06T02:11:29.417303833Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:11:29.417233Z"}
2024-08-06T02:11:29.417333819Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:11:29.417260Z"}
