2024-08-06T02:20:59.954781637Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:20:59.954616Z"}
2024-08-06T02:20:59.954824458Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:20:59.954670Z"}
2024-08-06T02:20:59.954834026Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:20:59.954693Z"}
2024-08-06T02:21:18.695993601Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '35804'","pos":"configuration.go:363","timestamp":"2024-08-06T02:21:18.695818Z"}
2024-08-06T02:21:18.696040500Z {"component":"virt-handler","level":"error","msg":"failed to discover mediated devices","pos":"mediated_device.go:348","reason":"open /sys/bus/mdev/devices: no such file or directory","timestamp":"2024-08-06T02:21:18.695906Z"}
2024-08-06T02:21:18.696064685Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:21:18.695904Z"}
2024-08-06T02:21:18.696075596Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:21:18.695989Z"}
2024-08-06T02:21:18.696127804Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:21:18.696028Z"}
2024-08-06T02:21:18.696170265Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:21:18.696053Z"}
2024-08-06T02:21:18.697045328Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:21:18.696897Z"}
2024-08-06T02:21:18.697070746Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:21:18.696928Z"}
2024-08-06T02:21:18.697107075Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:21:18.696945Z"}
2024-08-06T02:21:30.945731570Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '36116'","pos":"configuration.go:363","timestamp":"2024-08-06T02:21:30.945590Z"}
2024-08-06T02:21:30.945812583Z {"component":"virt-handler","level":"error","msg":"failed to discover mediated devices","pos":"mediated_device.go:348","reason":"open /sys/bus/mdev/devices: no such file or directory","timestamp":"2024-08-06T02:21:30.945665Z"}
2024-08-06T02:21:30.945912201Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:21:30.945733Z"}
2024-08-06T02:21:30.945963659Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:21:30.945840Z"}
2024-08-06T02:21:30.945969950Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:21:30.945911Z"}
2024-08-06T02:21:30.946297630Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:21:30.946195Z"}
2024-08-06T02:21:30.946594140Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:21:30.946511Z"}
2024-08-06T02:21:30.946608847Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:21:30.946549Z"}
2024-08-06T02:21:30.946618265Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:21:30.946573Z"}
2024-08-06T02:21:35.733686527Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '36238'","pos":"configuration.go:363","timestamp":"2024-08-06T02:21:35.733480Z"}
